"gene"	"p_value"	"estimate"	"BH"
"5859"	"MC1R"	0.0607849031751792	8.3592487907847	0.633828160143949
"5860"	"LILRA1"	0.0382163361628685	12.4872044118925	0.633828160143949
"5861"	"ZNF671"	1	0	1
"5862"	"POLR1A"	0.0888888888888888	Inf	0.633828160143949
"5863"	"GPAT2"	1	0	1
"5864"	"AFF3"	0.674280574772734	0.392904815986887	1
"5865"	"FBLN7"	0.0888888888888888	Inf	0.633828160143949
"5866"	"CLASP1"	0.069839037521531	4.73751520530263	0.633828160143949
"5867"	"CRYGB"	1	0	1
"5868"	"PIKFYVE"	0.0888888888888888	Inf	0.633828160143949
"5869"	"TMEM169"	1	0	1
"5870"	"SLA2"	1	0	1
"5871"	"ETS2"	1	0	1
"5872"	"MCHR1"	0.0888888888888888	Inf	0.633828160143949
"5873"	"BRD1"	1	0	1
"5874"	"CHKB"	1	0	1
"5875"	"SETMAR"	1	0	1
"5876"	"KCNH8"	1	0	1
"5877"	"RAD1"	1	0	1
"5878"	"MAP1B"	0.170786516853933	10.8909548109933	0.827504134275072
"5879"	"HOMER1"	0.246169560776302	5.5131938040198	1
"5880"	"FKBPL"	1	0	1
"5881"	"GLP1R"	0.170786516853933	10.8909548109933	0.827504134275072
"5882"	"KLHDC3"	1	0	1
"5883"	"FILIP1"	1	0	1
"5884"	"HACE1"	0.0200204290091931	24.56021585398	0.633828160143949
"5885"	"RSPO3"	1	0	1
"5886"	"NT5C3A"	1	0	1
"5887"	"MTSS1"	1	0	1
"5888"	"RHPN1"	1	0	1
"5889"	"IFNA8"	1	0	1
"5890"	"PIGO"	0.0888888888888888	Inf	0.633828160143949
"5891"	"SHC3"	1	0	1
"5892"	"OR1K1"	1	0	1
"5893"	"SLC2A6"	1	0	1
"5894"	"WWC3"	1	0	1
"5895"	"PHEX"	0.0888888888888888	Inf	0.633828160143949
"5896"	"KLHL15"	1	0	1
"5897"	"GPR82"	1	0	1
"5898"	"PORCN"	0.170786516853933	10.8909548109933	0.827504134275072
"5899"	"APLN"	1	0	1
"5900"	"PHF6"	0.0888888888888888	Inf	0.633828160143949
"5901"	"OR6C1"	0.0888888888888888	Inf	0.633828160143949
"5902"	"DHCR24"	0.170786516853933	10.8909548109933	0.827504134275072
"5903"	"FCRL2"	1	0	1
"5904"	"ECHDC3"	1	0	1
"5905"	"PHLDA2"	0.0888888888888888	Inf	0.633828160143949
"5906"	"NTF3"	1	0	1
"5907"	"KRT72"	1	0	1
"5908"	"NOMO1"	1	0	1
"5909"	"MYH11"	0.170786516853933	10.8909548109933	0.827504134275072
"5910"	"FLCN"	1	0	1
"5911"	"EIF1"	1	0	1
"5912"	"SERPINB12"	1	0	1
"5913"	"GALNT14"	0.170786516853933	10.8909548109933	0.827504134275072
"5914"	"IWS1"	1	0	1
"5915"	"HJURP"	0.0200204290091931	24.56021585398	0.633828160143949
"5916"	"TRIB3"	1	0	1
"5917"	"SPECC1L"	1	0	1
"5918"	"CNBP"	1	0	1
"5919"	"GABRB1"	0.170786516853933	10.8909548109933	0.827504134275072
"5920"	"RANBP17"	1	0	1
"5921"	"FBXW5"	1	0	1
"5922"	"AMN"	1	0	1
"5923"	"ULK2"	1	0	1
"5924"	"DMAP1"	0.246169560776302	5.5131938040198	1
"5925"	"EPS8L3"	0.170786516853933	10.8909548109933	0.827504134275072
"5926"	"SLAMF6"	1	0	1
"5927"	"ITLN1"	1	0	1
"5928"	"SOX13"	1	0	1
"5929"	"OGDHL"	1	0	1
"5930"	"OR52W1"	0.0888888888888888	Inf	0.633828160143949
"5931"	"CYB5R2"	0.170786516853933	10.8909548109933	0.827504134275072
"5932"	"MICALCL"	1	0	1
"5933"	"RTN3"	1	0	1
"5934"	"CCND2"	1	0	1
"5935"	"LRRK2"	0.0888888888888888	Inf	0.633828160143949
"5936"	"AJUBA"	1	0	1
"5937"	"MYEF2"	1	0	1
"5938"	"SLC7A6OS"	1	0	1
"5939"	"EPB41L3"	1	0	1
"5940"	"GPR113"	1	0	1
"5941"	"GAL3ST2"	1	0	1
"5942"	"FAM209B"	0.170786516853933	10.8909548109933	0.827504134275072
"5943"	"APOL2"	1	0	1
"5944"	"ANKRD54"	0.315487302314114	3.67391382113383	1
"5945"	"ACVR2B"	1	0	1
"5946"	"ZNF718"	1	0	1
"5947"	"ZFYVE28"	1	0	1
"5948"	"TMEM155"	1	0	1
"5949"	"SORBS2"	1	0	1
"5950"	"HSP90AB1"	1	0	1
"5951"	"SMAP1"	1	0	1
"5952"	"C8orf34"	1	0	1
"5953"	"ST3GAL1"	1	0	1
"5954"	"JRK"	1	0	1
"5955"	"GLUD2"	1	0	1
"5956"	"ARHGAP44"	1	0	1
"5957"	"FSTL4"	1	0	1
"5958"	"PLEKHG5"	0.0888888888888888	Inf	0.633828160143949
"5959"	"ANGPTL7"	1	1.02824980884671	1
"5960"	"KAZN"	1	0	1
"5961"	"IFI6"	1	0	1
"5962"	"NCDN"	1	0	1
"5963"	"CCDC30"	1	0	1
"5964"	"NSUN4"	1	0	1
"5965"	"CYP2J2"	1	0	1
"5966"	"IL23R"	0.170786516853933	10.8909548109933	0.827504134275072
"5967"	"WDR63"	1	0	1
"5968"	"SLC44A3"	1	0	1
"5969"	"AHCYL1"	1	0	1
"5970"	"CHIA"	1	0	1
"5971"	"SPAG17"	1	0	1
"5972"	"TBX15"	1	0	1
"5973"	"MRPL9"	1	0	1
"5974"	"LCE6A"	0.0888888888888888	Inf	0.633828160143949
"5975"	"SPRR2A"	1	0	1
"5976"	"IL6R"	1	0	1
"5977"	"NTRK1"	1	0	1
"5978"	"FCRL3"	0.315487302314114	3.67391382113383	1
"5979"	"LY9"	1	0	1
"5980"	"TMEM183A"	1	0	1
"5981"	"DSTYK"	1	0	1
"5982"	"NTPCR"	1	0	1
"5983"	"FH"	1	0	1
"5984"	"EXO1"	0.170786516853933	10.8909548109933	0.827504134275072
"5985"	"BMI1"	1	0	1
"5986"	"SVIL"	1	0	1
"5987"	"GJD4"	1	0	1
"5988"	"AGAP7P"	0.170786516853933	10.8909548109933	0.827504134275072
"5989"	"DKK1"	1	0	1
"5990"	"ARID5B"	1	0	1
"5991"	"SEC24C"	1	0	1
"5992"	"CYP2C9"	1	0	1
"5993"	"AS3MT"	1	0	1
"5994"	"CCDC172"	1	0	1
"5995"	"TACC2"	1	0	1
"5996"	"OR51G1"	1	0	1
"5997"	"OR51I2"	1	0	1
"5998"	"UBQLN3"	1	0	1
"5999"	"PDE3B"	0.170786516853933	10.8909548109933	0.827504134275072
"6000"	"SPTY2D1"	1	0	1
"6001"	"DCDC1"	0.437594628960132	2.17474154402267	1
"6002"	"CD248"	1	0	1
"6003"	"RNF169"	1	0	1
"6004"	"MYO7A"	1	0	1
"6005"	"BARX2"	0.170786516853933	10.8909548109933	0.827504134275072
"6006"	"ADAMTS8"	0.674027563419176	1.27088006090208	1
"6007"	"CD163"	1	0	1
"6008"	"GABARAPL1"	0.170786516853933	10.8909548109933	0.827504134275072
"6009"	"GPRC5D"	1	0	1
"6010"	"PLEKHA5"	0.0888888888888888	Inf	0.633828160143949
"6011"	"ASUN"	1	0	1
"6012"	"KANSL2"	1	0	1
"6013"	"RND1"	1	0	1
"6014"	"ASIC1"	1	0	1
"6015"	"LACRT"	1	0	1
"6016"	"MIP"	1	0	1
"6017"	"ZFC3H1"	1	0	1
"6018"	"GLIPR1L1"	1	0	1
"6019"	"GLIPR1L2"	1	0	1
"6020"	"DCN"	1	0	1
"6021"	"PLEKHG7"	0.0888888888888888	Inf	0.633828160143949
"6022"	"USP44"	1	0	1
"6023"	"PRDM4"	0.0888888888888888	Inf	0.633828160143949
"6024"	"SART3"	1	0	1
"6025"	"HVCN1"	1	0	1
"6026"	"SBNO1"	1	0	1
"6027"	"DHX37"	1	0	1
"6028"	"TPT1-AS1"	1	0	1
"6029"	"UTP14C"	1	0	1
"6030"	"THSD1"	1	0	1
"6031"	"CUL4A"	1	0	1
"6032"	"CDH24"	1	0	1
"6033"	"SOS2"	1	0	1
"6034"	"PELI2"	0.0888888888888888	Inf	0.633828160143949
"6035"	"TMEM260"	1	0	1
"6036"	"RTN1"	1	0	1
"6037"	"RBM25"	1	0	1
"6038"	"DLST"	1	0	1
"6039"	"HSP90AA1"	1	0	1
"6040"	"SIVA1"	1	0	1
"6041"	"TJP1"	1	0	1
"6042"	"FAN1"	0.170786516853933	10.8909548109933	0.827504134275072
"6043"	"EMC4"	1	0	1
"6044"	"FAM98B"	0.170786516853933	10.8909548109933	0.827504134275072
"6045"	"TYRO3"	1	0	1
"6046"	"CGNL1"	1	0	1
"6047"	"VPS13C"	1	0	1
"6048"	"SNAPC5"	0.0888888888888888	Inf	0.633828160143949
"6049"	"CD276"	1	0	1
"6050"	"CSK"	1	0	1
"6051"	"SNUPN"	0.0888888888888888	Inf	0.633828160143949
"6052"	"IREB2"	0.0382163361628685	12.4872044118925	0.633828160143949
"6053"	"MESDC1"	1	0	1
"6054"	"CREBBP"	0.315487302314114	3.67391382113383	1
"6055"	"RSL1D1"	1	0	1
"6056"	"PDXDC1"	0.0888888888888888	Inf	0.633828160143949
"6057"	"ACSM3"	0.250395127268488	0.21498747909693	1
"6058"	"KCTD13"	1	0	1
"6059"	"CORO1A"	0.181335534158624	3.49723874170776	0.877409916310101
"6060"	"ZNF768"	1	0	1
"6061"	"BCKDK"	1	0	1
"6062"	"ZNF267"	1	0	1
"6063"	"LRRC29"	0.0888888888888888	Inf	0.633828160143949
"6064"	"KCTD19"	1	0	1
"6065"	"RFWD3"	1	0	1
"6066"	"BLMH"	1	0	1
"6067"	"RAB11FIP4"	1	0	1
"6068"	"KRT40"	1	0	1
"6069"	"RND2"	1	0	1
"6070"	"FMNL1"	1	0	1
"6071"	"NPEPPS"	1	0	1
"6072"	"SNF8"	0.0888888888888888	Inf	0.633828160143949
"6073"	"SSTR2"	1	0	1
"6074"	"MRPS7"	1	0	1
"6075"	"MRPL38"	1	0	1
"6076"	"AFMID"	1	0	1
"6077"	"TBC1D16"	1	0	1
"6078"	"TWSG1"	1	0	1
"6079"	"SKA1"	1	0	1
"6080"	"TNFRSF11A"	1	0	1
"6081"	"NFATC1"	1	0	1
"6082"	"PIP5K1C"	0.0888888888888888	Inf	0.633828160143949
"6083"	"TICAM1"	1	0	1
"6084"	"CNN1"	1	0	1
"6085"	"PALM3"	0.0888888888888888	Inf	0.633828160143949
"6086"	"ZNF333"	1	0	1
"6087"	"AKAP8L"	1	0	1
"6088"	"CYP4F2"	0.437594628960132	2.17474154402267	1
"6089"	"ANKLE1"	1	0	1
"6090"	"MAST3"	0.0888888888888888	Inf	0.633828160143949
"6091"	"FFAR3"	1	0	1
"6092"	"ZFP14"	1	0	1
"6093"	"ARHGEF1"	1	0	1
"6094"	"VSIG10L"	1	0	1
"6095"	"NKG7"	1	0	1
"6096"	"CNOT3"	1	0	1
"6097"	"RPS9"	1	0	1
"6098"	"ZNF667"	1	0	1
"6099"	"C19orf18"	0.491157045249643	1.794922601213	1
"6100"	"ZNF584"	1	0	1
"6101"	"C2orf50"	0.0200204290091931	24.56021585398	0.633828160143949
"6102"	"AGBL5"	1	0	1
"6103"	"HEATR5B"	1	0	1
"6104"	"MRPS9"	1	0	1
"6105"	"TGFBRAP1"	1	0	1
"6106"	"MERTK"	1	0	1
"6107"	"DCAF17"	1	0	1
"6108"	"ITGA6"	0.170786516853933	10.8909548109933	0.827504134275072
"6109"	"WIPF1"	1	0	1
"6110"	"ITGA4"	1	0	1
"6111"	"ZNF804A"	0.0888888888888888	Inf	0.633828160143949
"6112"	"CALCRL"	1	0	1
"6113"	"SGOL2"	1	0	1
"6114"	"INO80D"	1	0	1
"6115"	"KLF7"	1	0	1
"6116"	"TTLL4"	1	0	1
"6117"	"DAW1"	1	0	1
"6118"	"EIF4E2"	1	0	1
"6119"	"UBOX5"	1	0	1
"6120"	"SEC23B"	1	0	1
"6121"	"NECAB3"	1	0	1
"6122"	"DHX35"	1	0	1
"6123"	"SDC4"	1	0	1
"6124"	"AURKA"	0.246169560776302	5.5131938040198	1
"6125"	"NPBWR2"	1	0	1
"6126"	"SAMSN1"	1	0	1
"6127"	"MAP3K7CL"	0.0888888888888888	Inf	0.633828160143949
"6128"	"SYNJ1"	1	0	1
"6129"	"KRTAP10-3"	0.170786516853933	10.8909548109933	0.827504134275072
"6130"	"POTEH"	0.170786516853933	10.8909548109933	0.827504134275072
"6131"	"SERPIND1"	1	0	1
"6132"	"IGLL1"	1	0	1
"6133"	"DEPDC5"	1	0	1
"6134"	"TAB1"	1	0	1
"6135"	"MOV10L1"	1	0	1
"6136"	"LARS2"	0.0888888888888888	Inf	0.633828160143949
"6137"	"SETD2"	1	0	1
"6138"	"USP19"	1	0	1
"6139"	"SLC38A3"	1	0	1
"6140"	"PBRM1"	0.0888888888888888	Inf	0.633828160143949
"6141"	"ITIH3"	0.246169560776302	5.5131938040198	1
"6142"	"FAM208A"	0.315487302314114	3.67391382113383	1
"6143"	"FLNB"	1	0	1
"6144"	"ATG3"	1	0	1
"6145"	"POLQ"	0.0888888888888888	Inf	0.633828160143949
"6146"	"BFSP2"	1	0	1
"6147"	"PIK3CB"	0.0888888888888888	Inf	0.633828160143949
"6148"	"NMNAT3"	1	0	1
"6149"	"ZIC1"	1	0	1
"6150"	"CPB1"	0.170786516853933	10.8909548109933	0.827504134275072
"6151"	"PTX3"	0.170786516853933	10.8909548109933	0.827504134275072
"6152"	"IQCJ-SCHIP1"	1	0	1
"6153"	"KPNA4"	1	0	1
"6154"	"B3GALNT1"	1	0	1
"6155"	"SLC7A14"	1	0	1
"6156"	"ECT2"	1	0	1
"6157"	"USP13"	1	0	1
"6158"	"TTC14"	1	0	1
"6159"	"EHHADH"	1	0	1
"6160"	"CEP19"	1	0	1
"6161"	"GAK"	1	0	1
"6162"	"TMEM175"	1	0	1
"6163"	"TACC3"	1	0	1
"6164"	"DEFB131"	0.170786516853933	10.8909548109933	0.827504134275072
"6165"	"ZCCHC4"	1	0	1
"6166"	"WDR19"	1	0	1
"6167"	"CXCL1"	1	0	1
"6168"	"DAPP1"	1	0	1
"6169"	"ARHGEF38"	1	0	1
"6170"	"HADH"	1	0	1
"6171"	"USP53"	1	0	1
"6172"	"GYPE"	1	1.02824980884671	1
"6173"	"TTC29"	1	0	1
"6174"	"PDZD2"	0.0888888888888888	Inf	0.633828160143949
"6175"	"KIF2A"	1	0	1
"6176"	"CRHBP"	1	0	1
"6177"	"CCNI2"	1	0	1
"6178"	"PCDHGA7"	0.0888888888888888	Inf	0.633828160143949
"6179"	"ARHGAP26"	1	0	1
"6180"	"ITK"	1	0	1
"6181"	"NQO2"	1	0	1
"6182"	"OR2W1"	1	0	1
"6183"	"OR2H1"	1	0	1
"6184"	"ABCF1"	0.246169560776302	5.5131938040198	1
"6185"	"CFB"	1	0	1
"6186"	"PSMB9"	0.0888888888888888	Inf	0.633828160143949
"6187"	"BTBD9"	1	0	1
"6188"	"PRPH2"	0.0888888888888888	Inf	0.633828160143949
"6189"	"PPP2R5D"	0.0888888888888888	Inf	0.633828160143949
"6190"	"CYP39A1"	1	0	1
"6191"	"OPN5"	1	0	1
"6192"	"GLYATL3"	0.0200204290091931	24.56021585398	0.633828160143949
"6193"	"COL21A1"	1	0	1
"6194"	"LGSN"	0.0888888888888888	Inf	0.633828160143949
"6195"	"PRSS35"	0.0888888888888888	Inf	0.633828160143949
"6196"	"SNAP91"	0.0888888888888888	Inf	0.633828160143949
"6197"	"NT5E"	1	0	1
"6198"	"USP45"	1	0	1
"6199"	"AK9"	1	0	1
"6200"	"NCOA7"	1	0	1
"6201"	"MYB"	1	0	1
"6202"	"PLEKHG1"	0.0888888888888888	Inf	0.633828160143949
"6203"	"SLC22A2"	1	0	1
"6204"	"C6orf123"	1	0	1
"6205"	"MLLT4"	1	0	1
"6206"	"AMZ1"	0.252084315157261	2.66402214756274	1
"6207"	"C1GALT1"	0.170786516853933	10.8909548109933	0.827504134275072
"6208"	"NUPL2"	1	0	1
"6209"	"WIPF3"	1	0	1
"6210"	"RHBDD2"	1	0	1
"6211"	"GTPBP10"	0.491157045249643	1.794922601213	1
"6212"	"KRIT1"	1	0	1
"6213"	"PTCD1"	0.0888888888888888	Inf	0.633828160143949
"6214"	"PVRIG"	0.170786516853933	10.8909548109933	0.827504134275072
"6215"	"ZNF277"	1	0	1
"6216"	"TFEC"	0.0200204290091931	24.56021585398	0.633828160143949
"6217"	"TAS2R4"	1	0	1
"6218"	"ZNF212"	1	0	1
"6219"	"MICU3"	1	0	1
"6220"	"BMP1"	1	0	1
"6221"	"SLCO5A1"	1	0	1
"6222"	"PI15"	0.0888888888888888	Inf	0.633828160143949
"6223"	"RMDN1"	1	0	1
"6224"	"KIAA1429"	1	0	1
"6225"	"GDF6"	0.379162902098847	2.74050267948522	1
"6226"	"VPS13B"	1	0	1
"6227"	"SQLE"	1	0	1
"6228"	"THEM6"	1	0	1
"6229"	"PYCRL"	0.0888888888888888	Inf	0.633828160143949
"6230"	"RANBP6"	1	0	1
"6231"	"IFNW1"	1	0	1
"6232"	"ACO1"	1	0	1
"6233"	"CNTFR"	1	0	1
"6234"	"CA9"	1	0	1
"6235"	"NPR2"	1	0	1
"6236"	"RECK"	1	0	1
"6237"	"GLIPR2"	0.170786516853933	10.8909548109933	0.827504134275072
"6238"	"MAMDC2"	0.0888888888888888	Inf	0.633828160143949
"6239"	"C9orf3"	0.379162902098847	2.74050267948522	1
"6240"	"ERCC6L2"	1	0	1
"6241"	"GALNT12"	1	0	1
"6242"	"MRPL50"	1	0	1
"6243"	"OR13C5"	1	0	1
"6244"	"DNAJC25"	1	0	1
"6245"	"C9orf84"	1	0	1
"6246"	"PHF19"	0.0888888888888888	Inf	0.633828160143949
"6247"	"STXBP1"	1	0	1
"6248"	"TBC1D13"	1	0	1
"6249"	"RAPGEF1"	1	0	1
"6250"	"VAV2"	1	0	1
"6251"	"MID1"	0.246169560776302	5.5131938040198	1
"6252"	"MAGEB10"	1	0	1
"6253"	"MAGEB2"	1	0	1
"6254"	"GPR34"	1	0	1
"6255"	"CDK16"	1	0	1
"6256"	"TBC1D25"	0.246169560776302	5.5131938040198	1
"6257"	"WDR45"	1	0	1
"6258"	"USP27X"	1	0	1
"6259"	"MED12"	1	0	1
"6260"	"NOX1"	0.170786516853933	10.8909548109933	0.827504134275072
"6261"	"XKRX"	0.0888888888888888	Inf	0.633828160143949
"6262"	"VSIG1"	1	0	1
"6263"	"IGSF1"	1	0	1
"6264"	"SZT2"	1	0	1
"6265"	"FAM189B"	1	0	1
"6266"	"CTBP2"	1	0	1
"6267"	"VEGFB"	1	0	1
"6268"	"ZDHHC24"	1	0	1
"6269"	"RSF1"	1	0	1
"6270"	"FAM181B"	1	0	1
"6271"	"TMPRSS5"	1	0	1
"6272"	"TAPBPL"	1	0	1
"6273"	"SCARB1"	1	0	1
"6274"	"FAM174B"	0.246169560776302	5.5131938040198	1
"6275"	"IGFLR1"	0.0200204290091931	24.56021585398	0.633828160143949
"6276"	"EFHD1"	1	0	1
"6277"	"CRYBB1"	1	0	1
"6278"	"NPTXR"	1	0	1
"6279"	"PRR5"	0.0888888888888888	Inf	0.633828160143949
"6280"	"TTC38"	1	0	1
"6281"	"PRSS42"	0.170786516853933	10.8909548109933	0.827504134275072
"6282"	"IQCF1"	1	0	1
"6283"	"KLHL24"	1	0	1
"6284"	"NKX3-2"	1	0	1
"6285"	"STEAP1"	1	0	1
"6286"	"LRCH4"	0.0888888888888888	Inf	0.633828160143949
"6287"	"DGKI"	1	0	1
"6288"	"LHX3"	0.0888888888888888	Inf	0.633828160143949
"6289"	"LCE1F"	0.0888888888888888	Inf	0.633828160143949
"6290"	"OR14I1"	1	0	1
"6291"	"GALC"	1	0	1
"6292"	"SNRPN"	0.0888888888888888	Inf	0.633828160143949
"6293"	"UBR1"	1	0	1
"6294"	"BCAR1"	1	0	1
"6295"	"PGS1"	0.0888888888888888	Inf	0.633828160143949
"6296"	"REXO1"	1	0	1
"6297"	"SLC44A2"	1	0	1
"6298"	"MAU2"	0.0888888888888888	Inf	0.633828160143949
"6299"	"DLL3"	1	0	1
"6300"	"CEACAM6"	1	0	1
"6301"	"ZNF233"	1	0	1
"6302"	"NR1H2"	1	0	1
"6303"	"SPAG16"	1	0	1
"6304"	"LRRN1"	0.00699126092384519	Inf	0.633828160143949
"6305"	"GPR156"	1	0	1
"6306"	"MFSD7"	1	0	1
"6307"	"FAM53A"	1	0	1
"6308"	"KIAA0922"	1	0	1
"6309"	"ATP10B"	0.315487302314114	3.67391382113383	1
"6310"	"CDK19"	0.246169560776302	5.5131938040198	1
"6311"	"OGDH"	1	0	1
"6312"	"GTF2I"	1	0	1
"6313"	"TMEM168"	1	0	1
"6314"	"CYP11B2"	1	0	1
"6315"	"CDR1"	1	0	1
"6316"	"KCNN2"	0.170786516853933	10.8909548109933	0.827504134275072
"6317"	"ZMPSTE24"	1	0	1
"6318"	"BEST4"	1	0	1
"6319"	"GATAD2B"	0.0200204290091931	24.56021585398	0.633828160143949
"6320"	"PGR"	0.0888888888888888	Inf	0.633828160143949
"6321"	"PRB4"	0.170786516853933	10.8909548109933	0.827504134275072
"6322"	"ASPG"	1	0	1
"6323"	"ACSBG1"	1	0	1
"6324"	"MINK1"	1	0	1
"6325"	"MIEF2"	1	0	1
"6326"	"CGB7"	1	0	1
"6327"	"BCL11A"	1	0	1
"6328"	"FASTKD1"	0.252084315157261	2.66402214756274	1
"6329"	"DDX27"	0.170786516853933	10.8909548109933	0.827504134275072
"6330"	"CRYBG3"	1	0	1
"6331"	"TUBB"	1	0	1
"6332"	"FAM46A"	1	0	1
"6333"	"ATP6V0A4"	1	0	1
"6334"	"CNTNAP3"	1	0	1
"6335"	"SIX6"	1	0	1
"6336"	"PELP1"	0.0888888888888888	Inf	0.633828160143949
"6337"	"RBM15"	1	0	1
"6338"	"CRB1"	0.170786516853933	10.8909548109933	0.827504134275072
"6339"	"LGALS8"	0.0888888888888888	Inf	0.633828160143949
"6340"	"KIAA1279"	1	0	1
"6341"	"PAPSS2"	0.170786516853933	10.8909548109933	0.827504134275072
"6342"	"CREB3L1"	1	0	1
"6343"	"ATP8A2"	1	0	1
"6344"	"PDX1"	0.0888888888888888	Inf	0.633828160143949
"6345"	"TICRR"	1	0	1
"6346"	"SPNS1"	1	0	1
"6347"	"CDRT4"	1	0	1
"6348"	"TNFAIP1"	1	0	1
"6349"	"PNKP"	0.0888888888888888	Inf	0.633828160143949
"6350"	"EPCAM"	1	0	1
"6351"	"RPS21"	1	0	1
"6352"	"KRTAP11-1"	1	0	1
"6353"	"TEF"	1	0	1
"6354"	"SLC9A3"	1	0	1
"6355"	"ISL1"	1	0	1
"6356"	"TMEM63B"	1	0	1
"6357"	"TPBG"	1	0	1
"6358"	"CLCN1"	1	0	1
"6359"	"RP13-60M5.2"	1	0	1
"6360"	"REXO4"	1	0	1
"6361"	"C9orf172"	0.379162902098847	2.74050267948522	1
"6362"	"ARHGAP36"	1	0	1
"6363"	"BRCA2"	0.170786516853933	10.8909548109933	0.827504134275072
"6364"	"RPA2"	1	0	1
"6365"	"INADL"	1	0	1
"6366"	"GBP2"	1	0	1
"6367"	"KPRP"	1	0	1
"6368"	"SFTPD"	1	0	1
"6369"	"NOC3L"	1	0	1
"6370"	"OR52E2"	0.246169560776302	5.5131938040198	1
"6371"	"OR5M11"	0.0888888888888888	Inf	0.633828160143949
"6372"	"NFE2"	1	0	1
"6373"	"C12orf29"	1	0	1
"6374"	"RBM23"	1	0	1
"6375"	"C16orf71"	0.246169560776302	5.5131938040198	1
"6376"	"PLIN4"	0.0888888888888888	Inf	0.633828160143949
"6377"	"AP1M1"	0.105251987846607	3.79171727448243	0.748990155938731
"6378"	"CEACAM1"	0.170786516853933	10.8909548109933	0.827504134275072
"6379"	"NAT14"	1	0	1
"6380"	"YEATS2"	0.0888888888888888	Inf	0.633828160143949
"6381"	"NIPAL4"	0.246169560776302	5.5131938040198	1
"6382"	"OR2J2"	1	0	1
"6383"	"HCG9"	1	0	1
"6384"	"SLC17A5"	1	0	1
"6385"	"HEBP2"	1	0	1
"6386"	"SLC38A5"	1	0	1
"6387"	"CTAG2"	1	0	1
"6388"	"CCDC132"	0.170786516853933	10.8909548109933	0.827504134275072
"6389"	"KIF1B"	1	0	1
"6390"	"CHRNB2"	0.246169560776302	5.5131938040198	1
"6391"	"OR6K3"	0.0888888888888888	Inf	0.633828160143949
"6392"	"SORBS1"	0.170786516853933	10.8909548109933	0.827504134275072
"6393"	"RAB3IL1"	1	0	1
"6394"	"EFEMP2"	1	0	1
"6395"	"OR10H5"	1	0	1
"6396"	"ZNF568"	1	0	1
"6397"	"ZPLD1"	0.0888888888888888	Inf	0.633828160143949
"6398"	"SOGA3"	1	0	1
"6399"	"RBAK-RBAKDN"	1	0	1
"6400"	"EIF2AK1"	1	0	1
"6401"	"PDE1C"	0.0888888888888888	Inf	0.633828160143949
"6402"	"STIL"	1	0	1
"6403"	"MROH9"	1	0	1
"6404"	"ADD3"	0.246169560776302	5.5131938040198	1
"6405"	"OR4C3"	1	0	1
"6406"	"ASB8"	1	0	1
"6407"	"NUAK1"	1	0	1
"6408"	"GJB2"	1	0	1
"6409"	"CCL4L2"	1	0	1
"6410"	"EPN3"	1	0	1
"6411"	"UNK"	1	0	1
"6412"	"METTL21A"	1	0	1
"6413"	"GGTLC2"	1	0	1
"6414"	"GAL3ST1"	1	0	1
"6415"	"TMEM115"	1	0	1
"6416"	"CNOT6"	1	0	1
"6417"	"CD109"	1	0	1
"6418"	"ANKIB1"	0.147841316743379	4.11745947444448	0.827504134275072
"6419"	"RIPK2"	1	0	1
"6420"	"INVS"	1	0	1
"6421"	"FOXO4"	1	0	1
"6422"	"NUP188"	1	0	1
"6423"	"C1QC"	0.246169560776302	5.5131938040198	1
"6424"	"KIF2C"	1	0	1
"6425"	"HMGCS2"	1	0	1
"6426"	"PTGS2"	0.170786516853933	10.8909548109933	0.827504134275072
"6427"	"DTL"	1	0	1
"6428"	"ITPKB"	1	0	1
"6429"	"LYZL1"	1	0	1
"6430"	"PGBD3"	0.170786516853933	10.8909548109933	0.827504134275072
"6431"	"NDUFB8"	1	0	1
"6432"	"LMNTD2"	0.216225343966171	3.02964704466758	1
"6433"	"OR51A4"	1	0	1
"6434"	"KCNK7"	1	0	1
"6435"	"BLID"	1	0	1
"6436"	"FKBP4"	1	0	1
"6437"	"CSAD"	1	0	1
"6438"	"MYO16"	1	0	1
"6439"	"EXD2"	1	0	1
"6440"	"CYP46A1"	0.216225343966171	3.02964704466758	1
"6441"	"YY1"	1	0	1
"6442"	"PRR35"	0.0888888888888888	Inf	0.633828160143949
"6443"	"PRKCB"	0.0888888888888888	Inf	0.633828160143949
"6444"	"CNTD1"	1	0	1
"6445"	"AARSD1"	0.252084315157261	2.66402214756274	1
"6446"	"SMAD7"	1	0	1
"6447"	"RFX2"	1	0	1
"6448"	"ZNF653"	1	0	1
"6449"	"UPF1"	1	0	1
"6450"	"YJEFN3"	1	0	1
"6451"	"ZNF607"	1	0	1
"6452"	"CAPN12"	1	0	1
"6453"	"TMEM86B"	1	0	1
"6454"	"RRM2"	1	0	1
"6455"	"SMPD4"	0.0888888888888888	Inf	0.633828160143949
"6456"	"MRPL44"	1	0	1
"6457"	"ITCH"	1	0	1
"6458"	"HUNK"	0.170786516853933	10.8909548109933	0.827504134275072
"6459"	"KCNJ6"	1	0	1
"6460"	"OSBP2"	0.0888888888888888	Inf	0.633828160143949
"6461"	"NGLY1"	1	0	1
"6462"	"VILL"	1	0	1
"6463"	"FYCO1"	1	0	1
"6464"	"ZNF639"	1	0	1
"6465"	"MAP3K13"	0.0888888888888888	Inf	0.633828160143949
